ticker,earn_date,sig,entry_date,entry,first12,mcap_pit,tier,sector,industry,profitable,lumpy,val_ok,rev_yoy,pe,ps,ret6,xs6,ret12,xs12,ret24,xs24
APPS,2021-11-02,S2b,2021-11-03,72.81,False,7.035,mid,Technology,Software - Application,True,False,True,3.376,301.7,10.0,-0.5487,-0.4506,-0.8265,-0.637,-0.9278,-0.8922
APT,2023-05-10,S1,2023-05-11,3.91,True,0.047,nano,Industrials,Building Products & Equipment,True,False,True,-0.219,14.5,0.7,0.0997,0.0229,0.312,0.0299,0.1586,-0.2948
APT,2023-08-09,S1,2023-08-10,3.98,False,0.047,nano,Industrials,Building Products & Equipment,True,False,True,-0.072,16.3,0.8,0.2739,0.1413,0.3593,0.1473,0.1658,-0.2982
APYX,2021-05-12,S2b,2021-05-13,9.7,True,0.333,small,Healthcare,Medical Devices,False,False,True,0.729,,13.4,0.7072,0.5609,-0.6237,-0.6157,-0.4474,-0.481
APYX,2021-08-12,S2b,2021-08-13,10.91,False,0.374,small,Healthcare,Medical Devices,False,False,True,1.613,,12.0,-0.0807,-0.0718,-0.2438,-0.2152,-0.5582,-0.594
APYX,2023-08-11,S2b,2023-08-14,4.82,True,0.167,micro,Healthcare,Medical Devices,False,False,True,0.318,,3.7,-0.4917,-0.6128,-0.7552,-0.9856,-0.5602,-1.0377
AQST,2021-05-04,S2b,2021-05-05,3.85,True,0.14,micro,Healthcare,Drug Manufacturers - Specialty & Generic,False,False,True,0.269,,2.9,0.5065,0.3722,-0.6701,-0.6786,-0.4701,-0.4927
AQST,2021-11-02,S2b,2021-11-03,5.9,False,0.236,micro,Healthcare,Drug Manufacturers - Specialty & Generic,False,False,True,0.609,,5.0,-0.7678,-0.6697,-0.8539,-0.6643,-0.7288,-0.6933
AQST,2023-05-02,S2a,2023-05-03,1.68,True,0.094,micro,Healthcare,Drug Manufacturers - Specialty & Generic,False,False,True,-0.093,,2.0,-0.0476,-0.1207,1.0952,0.824,0.7857,0.3586
AQST,2024-08-06,S2b,2024-08-07,3.43,True,0.312,small,Healthcare,Drug Manufacturers - Specialty & Generic,False,False,True,0.518,,5.3,-0.137,-0.3028,0.1458,-0.0884,,
AR,2021-02-17,S2b,2021-02-18,8.96,True,2.407,mid,Energy,Oil & Gas E&P,True,False,True,0.374,2.1,0.7,0.3382,0.2068,1.4196,1.2935,1.8158,1.7425
AR,2021-10-27,S2b,2021-10-28,20.36,False,6.39,mid,Energy,Oil & Gas E&P,True,False,True,0.404,5.5,1.8,0.7618,0.8222,0.7289,0.8672,0.419,0.495
AR,2022-07-27,S2b,2022-07-28,38.58,True,11.914,large,Energy,Oil & Gas E&P,True,False,True,3.52,10.2,3.0,-0.2411,-0.2488,-0.3084,-0.452,-0.2439,-0.6264
ARCB,2021-08-06,S2b,2021-08-09,64.83,True,1.745,small,Industrials,Trucking,True,False,True,0.513,12.7,0.5,0.3674,0.3255,0.3005,0.3569,0.696,0.6567
ARCB,2022-05-06,S2b,2022-05-09,75.73,False,1.962,small,Industrials,Trucking,True,False,True,0.61,9.0,0.5,-0.0544,-0.002,0.1278,0.0783,0.5115,0.1638
ARCT,2022-03-01,S2b,2022-03-02,22.01,True,0.58,small,Healthcare,Biotechnology,False,False,False,1.589,,47.0,-0.3494,-0.2518,-0.2771,-0.2004,0.8051,0.5968
ARCT,2022-08-09,S2b,2022-08-10,17.48,False,0.462,small,Healthcare,Biotechnology,False,False,True,12.54,,11.4,0.095,0.1149,0.6762,0.5971,0.0343,-0.2735
ARCT,2023-05-09,S2a+S2b,2023-05-10,29.41,True,0.781,small,Healthcare,Biotechnology,False,False,True,14.31,,6.2,-0.3485,-0.4235,-0.0731,-0.3529,-0.6267,-1.031
ARCT,2023-11-14,S2b,2023-11-15,22.52,False,0.602,small,Healthcare,Biotechnology,False,True,True,2.376,,4.0,0.2886,0.1021,-0.2886,-0.6088,-0.6772,-1.21
ARCT,2024-08-05,S2b,2024-08-06,19.83,True,0.536,small,Healthcare,Biotechnology,False,False,True,3.74,,3.7,-0.1281,-0.2968,-0.3843,-0.6112,,
ARDX,2021-05-06,S2b,2021-05-07,6.74,True,0.665,small,Healthcare,Biotechnology,False,False,False,4.426,,51.4,-0.8205,-0.9386,-0.8798,-0.8671,-0.3783,-0.3858
ARDX,2022-08-04,S2b,2022-08-05,0.85,True,0.131,micro,Healthcare,Biotechnology,False,False,False,0.924,,23.9,2.7749,2.7751,3.5838,3.4855,5.8347,5.5452
ARDX,2022-11-03,S2b,2022-11-04,1.48,False,0.277,micro,Healthcare,Biotechnology,False,False,False,3.251,,30.3,2.1757,2.0901,1.7162,1.543,2.9797,2.4211
ARDX,2023-05-03,S2b,2023-05-04,4.7,False,1.008,small,Healthcare,Biotechnology,False,False,False,23.293,,52.1,-0.1447,-0.2254,0.8553,0.575,-0.2053,-0.6344
ARDX,2023-10-31,S2a+S2b,2023-11-01,3.94,True,0.915,small,Healthcare,Biotechnology,False,False,True,10.31,,9.6,0.6777,0.4854,0.5457,0.1764,0.5381,-0.1174
ARE,2022-04-25,S2b,2022-04-26,155.18,True,24.525,large,Real Estate,REIT - Office,True,False,True,0.282,70.7,11.4,-0.2527,-0.1785,-0.3479,-0.3361,-0.3401,-0.6003
AREC,2021-08-23,S2b,2021-08-24,2.01,True,0.055,micro,Basic Materials,Coking Coal,False,False,False,0.733,,59.5,-0.0498,-0.0123,0.403,0.4664,-0.3383,-0.3436
AREC,2021-11-15,S2b,2021-11-16,2.19,False,0.133,micro,Basic Materials,Coking Coal,False,False,False,8.55,,37.9,-0.3699,-0.2281,-0.2374,-0.0929,-0.2877,-0.2769
AREC,2022-05-16,S2b,2022-05-17,1.57,False,0.104,micro,Basic Materials,Coking Coal,False,False,True,851.961,,8.4,0.0446,0.0709,-0.051,-0.0851,-0.172,-0.5097
AREC,2023-11-14,S2a,2023-11-15,1.61,True,0.108,micro,Basic Materials,Coking Coal,False,False,True,-0.387,,4.1,-0.1739,-0.3605,-0.4404,-0.7606,0.8758,0.3429
ARES,2021-05-06,S2b,2021-05-07,45.53,True,11.93,large,Financial,Asset Management,True,False,True,48.1,90.9,6.8,0.6275,0.5094,0.3021,0.3148,0.6313,0.6239
ARES,2023-08-03,S2b,2023-08-04,91.59,True,27.88,large,Financial,Asset Management,True,False,True,0.818,206.9,8.4,0.2597,0.1489,0.372,0.1979,0.9853,0.5351
ARES,2024-11-08,S2b,2024-11-11,162.07,True,50.727,large,Financial,Asset Management,True,False,False,0.683,376.4,15.4,0.02,0.0401,-0.0787,-0.2332,,
ARHS,2022-08-11,S2b,2022-08-12,7.38,True,1.029,small,Consumer Cyclical,Specialty Retail,True,False,True,0.664,14.7,1.1,0.7803,0.8053,0.4669,0.4064,0.5142,0.2274
ARI,2023-04-26,S2b,2023-04-27,7.09,True,1.001,small,Real Estate,REIT - Mortgage,True,False,True,0.357,3.1,3.3,-0.0036,-0.0067,0.225,-0.0253,0.1983,-0.1739
ARKO,2022-08-08,S2b,2022-08-09,8.75,True,1.051,small,Consumer Cyclical,Specialty Retail,True,False,True,0.33,11.1,0.1,-0.1555,-0.1538,-0.12,-0.2214,-0.3217,-0.657
ARL,2021-03-26,S2b,2021-03-29,8.69,True,0.14,micro,Real Estate,Real Estate Services,True,True,True,0.285,15.5,2.4,0.5316,0.4268,0.7273,0.5457,1.9747,1.9299
ARL,2023-03-23,S2b,2023-03-24,26.1,True,0.422,small,Real Estate,Real Estate Services,True,False,True,0.545,1.1,11.2,-0.4441,-0.5442,-0.2816,-0.614,-0.5211,-1.0114
ARL,2023-08-10,S2b,2023-08-11,20.39,False,0.329,small,Real Estate,Real Estate Services,True,False,True,0.506,0.9,7.2,0.1025,-0.0302,-0.206,-0.4193,-0.3281,-0.793
ARL,2023-11-09,S2b,2023-11-10,12.65,False,0.204,micro,Real Estate,Real Estate Services,True,False,True,0.506,4.1,4.1,0.1178,-0.0728,0.166,-0.2113,0.2846,-0.302
ARLP,2021-08-06,S2b,2021-08-09,4.65,True,0.171,micro,Energy,Thermal Coal,True,False,True,0.42,3.5,0.1,0.7967,0.7549,2.061,2.1174,2.1905,2.1513
ARLP,2022-05-09,S2b,2022-05-10,11.45,False,0.421,small,Energy,Thermal Coal,True,False,True,0.446,2.6,0.3,0.2958,0.2984,0.1728,0.1208,0.5863,0.2399
ARLP,2022-08-08,S2b,2022-08-09,14.23,True,0.523,small,Energy,Thermal Coal,True,False,True,0.701,1.7,0.3,0.0205,0.0222,0.0423,-0.059,0.3479,0.0126
ARM,2024-08-01,S2b,2024-08-02,113.45,True,118.896,large,Technology,Semiconductors,True,True,False,0.391,389.8,36.7,0.372,0.243,0.2127,0.0315,,
ARMK,2021-08-10,S2a+S2b,2021-08-11,23.88,True,6.096,mid,Industrials,Specialty Business Services,False,False,True,0.385,,0.5,0.0354,0.0362,0.0489,0.0891,0.1449,0.1097
ARMK,2022-02-08,S2a+S2b,2022-02-09,25.9,False,6.649,mid,Industrials,Specialty Business Services,False,False,True,0.439,,0.5,-0.0368,0.0575,0.019,0.1149,0.1457,0.0156
ARMK,2022-08-09,S2b,2022-08-10,25.09,False,6.467,mid,Industrials,Specialty Business Services,True,False,True,0.384,42.8,0.4,0.0632,0.0832,0.0983,0.0192,0.3454,0.0376
AROC,2025-05-06,S2b,2025-05-07,23.13,True,4.033,mid,Energy,Oil & Gas Equipment & Services,True,False,True,0.293,22.0,3.4,0.0492,-0.1534,0.6375,0.3188,,
ARQT,2025-05-06,S2b,2025-05-07,13.7,True,1.632,small,Healthcare,Biotechnology,False,False,True,0.328,,8.5,0.7686,0.566,0.508,0.1894,,
ARRY,2021-08-12,S2b,2021-08-13,17.31,True,2.198,mid,Technology,Solar,False,True,True,0.765,,3.1,-0.4864,-0.4776,0.346,0.3746,0.3356,0.2998
ARRY,2022-08-09,S1+S2b,2022-08-10,23.58,False,3.542,mid,Technology,Solar,False,False,True,1.162,,3.2,-0.1565,-0.1365,-0.0454,-0.1244,-0.6989,-1.0067
ARRY,2022-11-09,S1+S2a+S2b,2022-11-10,20.35,True,3.081,mid,Technology,Solar,False,False,True,1.73,,2.2,-0.0835,-0.1384,-0.3115,-0.4455,-0.6717,-1.2335
ARRY,2023-05-10,S1+S2a,2023-05-11,18.94,False,2.875,mid,Technology,Solar,True,False,False,0.253,80.3,1.8,-0.2603,-0.3372,-0.3263,-0.6084,-0.6389,-1.0922
ARRY,2025-05-06,S2b,2025-05-07,5.04,True,0.77,small,Technology,Solar,False,True,True,0.971,,0.8,0.6944,0.4919,0.627,0.3083,,
ARW,2021-05-06,S1+S2b,2021-05-07,117.5,True,13.138,large,Technology,Electronics & Computer Distribution,True,False,True,0.314,17.7,0.4,0.03,-0.0881,0.0632,0.0759,0.0032,-0.0042
ARW,2021-08-05,S1,2021-08-06,118.52,False,13.252,large,Technology,Electronics & Computer Distribution,True,False,True,0.296,15.6,0.4,0.071,0.0534,-0.0232,0.0291,0.0667,0.0168
ARW,2021-11-04,S1,2021-11-05,122.19,False,13.663,large,Technology,Electronics & Computer Distribution,True,False,True,0.177,14.0,0.4,0.0187,0.1296,-0.1472,0.0374,-0.0158,0.0254
ARWR,2021-05-04,S2b,2021-05-05,66.47,True,6.914,mid,Healthcare,Biotechnology,False,False,False,0.394,,77.6,0.2145,0.0803,-0.3946,-0.403,-0.3775,-0.4001
ARWR,2021-08-05,S2b,2021-08-06,64.79,False,6.752,mid,Healthcare,Biotechnology,False,False,False,0.676,,62.7,-0.1959,-0.2134,-0.2906,-0.2383,-0.5245,-0.5744
ARWR,2022-05-10,S2a+S2b,2022-05-11,28.95,True,3.06,mid,Healthcare,Biotechnology,False,False,True,3.627,,11.9,0.1914,0.1681,0.3845,0.3173,-0.2373,-0.6054
ARWR,2023-02-06,S2b,2023-02-07,33.62,False,3.568,mid,Healthcare,Biotechnology,False,True,True,1.279,,13.0,-0.0836,-0.1773,-0.0586,-0.2765,-0.398,-0.8858
ARWR,2023-05-02,S2a,2023-05-03,40.2,False,4.296,mid,Healthcare,Biotechnology,False,True,True,-0.036,,10.9,-0.2998,-0.3728,-0.392,-0.6633,-0.6413,-1.0684
ARWR,2025-05-12,S2a,2025-05-13,15.28,True,2.11,mid,Healthcare,Biotechnology,False,False,True,,,3.9,1.6924,1.5407,4.0969,3.8174,,
ASAN,2021-09-03,S2b,2021-09-07,94.53,True,16.127,large,Technology,Software - Application,False,False,False,0.72,,58.2,-0.5523,-0.4876,-0.7986,-0.6922,-0.7892,-0.8049
ASB,2022-10-27,S2b,2022-10-28,21.1,True,3.172,mid,Financial,Banks - Regional,True,False,True,0.261,9.2,2.7,-0.2536,-0.3318,-0.3095,-0.3818,0.0668,-0.4702
ASB,2023-04-27,S2b,2023-04-28,15.75,False,2.377,mid,Financial,Banks - Regional,True,False,True,0.282,6.6,1.9,-0.0749,-0.0695,0.2719,0.0279,0.375,0.0143
ASC,2022-05-04,S2b,2022-05-05,5.92,True,0.204,micro,Industrials,Marine Shipping,False,False,True,0.391,,2.2,0.9568,1.0396,0.9173,0.9033,1.699,1.4112
ASC,2022-07-27,S2a+S2b,2022-07-28,6.9,False,0.237,micro,Industrials,Marine Shipping,True,False,True,1.266,25.6,1.2,0.685,0.6773,0.7096,0.5661,1.7819,1.3994
ASC,2022-11-02,S2a+S2b,2022-11-03,11.5,False,0.395,small,Industrials,Marine Shipping,True,False,True,2.017,5.0,1.3,-0.0109,-0.12,0.0493,-0.1407,0.1334,-0.4477
ASC,2024-07-31,S2b,2024-08-01,19.09,True,0.788,small,Industrials,Marine Shipping,True,False,True,0.32,5.3,1.9,-0.408,-0.5235,-0.4614,-0.6206,,
ASH,2024-08-07,S1,2024-08-08,79.34,True,4.84,mid,Basic Materials,Specialty Chemicals,True,False,False,-0.004,67.2,2.3,-0.229,-0.3684,-0.3583,-0.574,,
ASLE,2022-05-10,S2b,2022-05-11,13.52,True,0.699,small,Industrials,Airports & Air Services,True,True,True,1.102,16.6,2.0,0.3033,0.28,0.1442,0.0771,-0.4112,-0.7794
ASLE,2022-08-09,S1超,2022-08-10,20.1,False,1.039,small,Industrials,Airports & Air Services,True,True,True,0.519,17.7,2.4,-0.0706,-0.0507,-0.4662,-0.5452,-0.7433,-1.0511
ASLE,2023-11-08,S2b,2023-11-09,13.42,True,0.689,small,Industrials,Airports & Air Services,False,True,True,0.813,,2.4,-0.3852,-0.5928,-0.5902,-0.9876,-0.5425,-1.1538
ASLE,2024-05-09,S2a,2024-05-10,7.96,False,0.422,small,Industrials,Airports & Air Services,True,True,False,0.157,122.4,1.3,-0.2864,-0.4433,-0.2349,-0.3322,-0.1822,-0.6361
ASLE,2024-11-08,S2a,2024-11-11,5.68,True,0.302,small,Industrials,Airports & Air Services,True,True,False,-0.106,100.7,0.9,0.0757,0.0958,0.0775,-0.0771,,
ASO,2021-06-08,S2b,2021-06-09,38.42,True,3.607,mid,Consumer Cyclical,Specialty Retail,True,False,True,0.391,7.3,0.6,0.0835,-0.0297,-0.0491,-0.0137,0.2746,0.2242
ASPN,2021-08-04,S2b,2021-08-05,37.36,True,1.229,small,Industrials,Building Products & Equipment,False,False,True,0.285,,11.5,-0.2535,-0.276,-0.6218,-0.5711,-0.7901,-0.8327
ASPN,2022-05-10,S2b,2022-05-11,14.81,False,0.532,small,Industrials,Building Products & Equipment,False,False,True,0.367,,4.1,-0.0837,-0.107,-0.4983,-0.5654,0.8238,0.4556
ASPN,2022-08-04,S2b,2022-08-05,14.13,True,0.515,small,Industrials,Building Products & Equipment,False,False,True,0.441,,3.5,-0.2272,-0.227,-0.4452,-0.5434,0.3333,0.0438
ASPN,2023-08-03,S1,2023-08-04,7.84,False,0.55,small,Industrials,Building Products & Equipment,False,False,True,0.055,,3.1,0.3916,0.2808,1.4031,1.2289,0.0051,-0.4451
ASPN,2023-11-02,S1+S2b,2023-11-03,9.04,True,0.635,small,Industrials,Building Products & Equipment,False,False,True,0.655,,3.3,1.7777,1.593,1.0188,0.6902,-0.1427,-0.7553
ASPN,2024-05-02,S1超+S2b,2024-05-03,25.11,False,1.91,small,Industrials,Building Products & Equipment,False,False,True,1.073,,7.7,-0.2732,-0.3947,-0.7678,-0.8904,-0.8455,-1.284
ASPN,2024-08-08,S1超+S2a+S2b,2024-08-09,21.85,False,1.684,small,Industrials,Building Products & Equipment,False,False,True,1.445,,5.2,-0.4508,-0.5929,-0.6545,-0.8648,,
ASPS,2021-11-04,S1,2021-11-05,101.28,True,1.61,small,Real Estate,Real Estate Services,True,False,True,-0.513,22.8,8.1,-0.1453,-0.0344,-0.0442,0.1404,-0.6738,-0.6326
ASPS,2022-04-28,S1,2022-04-29,86.72,False,1.392,small,Real Estate,Real Estate Services,True,False,True,-0.217,19.7,7.8,0.0793,0.1271,-0.655,-0.6816,-0.8173,-1.0946
ASPS,2023-04-27,S1,2023-04-28,29.92,True,0.623,small,Real Estate,Real Estate Services,True,False,True,-0.001,8.8,3.9,-0.0267,-0.0213,-0.4706,-0.7147,-0.7326,-1.0933
ASTE,2025-04-29,S2a,2025-04-30,35.73,True,0.816,small,Industrials,Farm & Heavy Construction Machinery,False,True,True,0.065,,0.6,0.2989,0.0659,0.815,0.5042,,
ASTH,2021-11-05,S2b,2021-11-08,88.21,True,3.916,mid,Healthcare,Medical Care Facilities,True,False,True,0.261,55.8,5.2,-0.637,-0.4917,-0.5786,-0.4056,-0.6365,-0.598
ASTH,2022-05-10,S2b,2022-05-11,30.56,False,1.37,small,Healthcare,Medical Care Facilities,True,False,True,0.495,18.4,1.6,0.1973,0.1741,0.0769,0.0098,0.2726,-0.0956
ASTH,2022-08-09,S2b,2022-08-10,51.14,False,2.287,mid,Healthcare,Medical Care Facilities,True,False,True,0.536,31.5,2.4,-0.324,-0.304,-0.2309,-0.31,-0.0632,-0.371
ASTH,2023-08-09,S2b,2023-08-10,39.33,True,1.831,small,Healthcare,Medical Care Facilities,True,True,True,0.291,40.0,1.4,-0.0524,-0.1849,0.2182,0.0061,-0.2705,-0.7346
ASTH,2024-08-09,S2b,2024-08-12,46.74,True,0.023,nano,Healthcare,Medical Care Facilities,True,False,True,0.396,0.3,0.0,-0.1789,-0.3176,-0.3774,-0.5976,,
ASTH,2025-05-09,S2b,2025-05-12,28.54,False,0.014,nano,Healthcare,Medical Care Facilities,True,False,True,0.534,0.3,0.0,-0.1745,-0.3534,0.3669,0.0861,,
ASTS,2022-05-16,S2b,2022-05-17,7.45,True,0.386,small,Technology,Communication Equipment,False,False,False,1.517,,45.1,-0.0926,-0.0663,-0.294,-0.3281,-0.3906,-0.7283
ASTS,2022-08-16,S2b,2022-08-17,13.34,False,0.692,small,Technology,Communication Equipment,False,False,False,1.62,,46.5,-0.515,-0.4779,-0.7076,-0.7469,1.3261,0.9872
ASUR,2021-08-09,S2a,2021-08-10,9.26,True,0.177,micro,Technology,Software - Application,False,False,True,0.216,,2.6,-0.2235,-0.2454,-0.4147,-0.3769,0.4352,0.3969
ASUR,2021-11-08,S2a,2021-11-09,9.53,False,0.19,micro,Technology,Software - Application,True,False,False,0.123,69.6,2.7,-0.3631,-0.2206,-0.3012,-0.1138,-0.1144,-0.0715
ASUR,2022-05-09,S1,2022-05-10,6.0,False,0.12,micro,Technology,Software - Application,True,True,True,0.229,26.9,1.5,0.1183,0.121,1.3033,1.2513,0.2433,-0.1031
ASUR,2023-05-08,S2a+S2b,2023-05-09,14.55,True,0.3,small,Technology,Software - Application,False,False,True,0.359,,3.0,-0.4199,-0.4833,-0.4811,-0.7653,-0.3141,-0.725
ASUR,2023-08-07,S2b,2023-08-08,14.87,False,0.308,small,Technology,Software - Application,False,True,True,0.499,,2.9,-0.3443,-0.4632,-0.4479,-0.6469,-0.4479,-0.9056
ATEX,2022-02-03,S2b,2022-02-04,53.65,True,0.985,small,Communication Services,Telecom Services,False,False,False,0.631,,1059.4,-0.1648,-0.0947,-0.3115,-0.2454,-0.4384,-0.5709
ATEX,2022-08-08,S2b,2022-08-09,46.3,False,0.877,small,Communication Services,Telecom Services,False,False,False,0.841,,809.2,-0.2458,-0.2441,-0.3143,-0.4156,-0.1758,-0.5111
ATEX,2022-10-31,S2b,2022-11-01,38.08,False,0.722,small,Communication Services,Telecom Services,False,False,False,1.187,,555.4,-0.1557,-0.2454,-0.2098,-0.3263,-0.1355,-0.6644
ATEX,2023-08-02,S2b,2023-08-03,29.06,True,0.554,small,Communication Services,Telecom Services,False,False,False,0.815,,288.4,0.074,-0.0358,0.3217,0.1179,-0.2374,-0.6811
ATEX,2023-11-13,S2a+S2b,2023-11-14,31.4,False,0.589,small,Communication Services,Telecom Services,False,False,False,1.643,,223.6,0.0239,-0.1507,0.0169,-0.3233,-0.278,-0.8141
ATEX,2024-02-14,S2a,2024-02-15,37.76,False,0.701,small,Communication Services,Telecom Services,False,False,False,1.199,,199.7,0.023,-0.0857,0.1033,-0.1268,-0.1555,-0.5471
ATEX,2024-08-06,S2b,2024-08-07,37.03,True,0.688,small,Communication Services,Telecom Services,False,True,False,1.508,,154.4,-0.229,-0.3948,-0.4253,-0.6595,,
ATI,2021-04-29,S1,2021-04-30,23.26,True,2.959,mid,Industrials,Metal Fabrication,False,False,True,-0.275,,1.1,-0.3078,-0.4155,0.1685,0.1682,0.6303,0.6044
ATI,2021-11-02,S2a,2021-11-03,16.44,False,2.092,mid,Industrials,Metal Fabrication,False,False,True,0.214,,0.8,0.6983,0.7964,0.6624,0.852,1.5365,1.572
ATI,2022-05-04,S1+S2a,2022-05-05,26.62,True,3.304,mid,Industrials,Metal Fabrication,True,False,False,0.204,146.8,1.2,0.0849,0.1677,0.3839,0.3699,1.2194,0.9315
ATI,2022-08-04,S2b,2022-08-05,29.02,False,3.77,mid,Industrials,Metal Fabrication,False,True,True,0.557,,1.2,0.3525,0.3527,0.5038,0.4055,1.101,0.8114
ATKR,2021-04-29,S1超+S2b,2021-04-30,75.17,True,3.532,mid,Industrials,Electrical Equipment & Parts,True,False,True,0.404,12.2,1.8,0.2076,0.0999,0.2276,0.2274,0.6106,0.5847
ATKR,2021-08-03,S1超+S2b,2021-08-04,80.46,False,3.71,mid,Industrials,Electrical Equipment & Parts,True,False,True,1.218,8.4,1.5,0.2035,0.1745,0.0747,0.1178,0.8042,0.755
ATKR,2022-01-31,S1超,2022-02-01,101.98,False,4.629,mid,Industrials,Electrical Equipment & Parts,True,False,True,0.645,7.8,1.6,-0.0633,0.0231,0.4023,0.4806,0.3926,0.2784
ATKR,2022-05-03,S1超,2022-05-04,109.13,True,4.789,mid,Industrials,Electrical Equipment & Parts,True,False,True,0.536,6.5,1.4,-0.1785,-0.0631,0.0768,0.1166,0.5542,0.3248
ATNI,2021-11-09,S2b,2021-11-10,36.61,True,0.58,small,Communication Services,Telecom Services,False,False,True,0.492,,1.1,-0.0685,0.065,0.1336,0.2694,-0.2309,-0.2109
ATO,2021-05-05,S2b,2021-05-06,90.72,True,11.854,large,Utilities,Utilities - Regulated Gas,True,False,True,0.349,17.0,3.2,-0.0789,-0.2042,0.1414,0.147,0.1968,0.1823
ATO,2022-05-04,S2b,2022-05-05,103.67,False,14.412,large,Utilities,Utilities - Regulated Gas,True,False,True,0.251,14.8,3.1,-0.0673,0.0156,0.0473,0.0332,0.0932,-0.1947
ATO,2022-08-03,S2b,2022-08-04,105.03,True,14.692,large,Utilities,Utilities - Regulated Gas,True,False,True,0.348,18.2,3.6,0.024,0.0197,0.0378,-0.0586,0.1578,-0.1295
ATO,2023-02-07,S2b,2023-02-08,106.87,False,15.299,large,Utilities,Utilities - Regulated Gas,True,False,True,0.465,15.7,3.1,0.0188,-0.0822,-0.0044,-0.2364,0.2896,-0.2147
ATOM,2021-05-07,S2b,2021-05-10,14.48,True,0.333,small,Technology,Semiconductor Equipment & Materials,False,False,False,5.452,,721.7,0.9316,0.8151,-0.2141,-0.1816,-0.4054,-0.4232
ATOM,2024-10-29,S1,2024-10-30,4.27,True,0.121,micro,Technology,Semiconductor Equipment & Materials,False,False,False,,,1078.5,0.0281,0.0659,-0.2951,-0.4814,,
ATOM,2025-05-08,S1,2025-05-09,6.44,False,0.198,micro,Technology,Semiconductor Equipment & Materials,False,False,False,-0.778,,1704.6,-0.6102,-0.8247,0.3059,-0.0161,,
ATRA,2025-05-15,S2a,2025-05-16,6.84,True,0.041,nano,Healthcare,Biotechnology,False,False,True,,,,0.9152,0.7885,0.4006,0.1423,,
ATRC,2021-08-05,S1超+S2b,2021-08-06,83.75,True,3.843,mid,Healthcare,Medical Instruments & Supplies,False,False,False,0.748,,15.8,-0.2284,-0.246,-0.3918,-0.3395,-0.3426,-0.3925
ATRC,2021-11-04,S2a,2021-11-05,87.14,False,4.003,mid,Healthcare,Medical Instruments & Supplies,True,False,False,0.287,88.2,15.5,-0.4318,-0.3209,-0.545,-0.3604,-0.5655,-0.5244
ATRC,2023-05-03,S2b,2023-05-04,47.13,True,2.227,mid,Healthcare,Medical Instruments & Supplies,False,False,True,0.254,,6.6,-0.2154,-0.2961,-0.5568,-0.8371,-0.3832,-0.8122
ATRO,2021-11-09,S1,2021-11-10,11.48,True,0.355,small,Industrials,Aerospace & Defense,False,False,True,0.05,,0.8,-0.2636,-0.1301,-0.3985,-0.2627,0.0236,0.0437
ATRO,2022-03-04,S1+S2a,2022-03-07,10.28,False,0.319,small,Industrials,Aerospace & Defense,False,False,True,0.011,,0.7,-0.3323,-0.2877,0.1234,0.1585,0.4363,0.1701
ATRO,2022-05-09,S1,2022-05-10,8.45,False,0.27,micro,Industrials,Aerospace & Defense,False,True,True,0.097,,0.6,-0.1832,-0.1805,0.4976,0.4456,0.7441,0.3977
ATRO,2023-03-10,S2b,2023-03-13,10.23,True,0.329,small,Industrials,Aerospace & Defense,False,False,True,0.363,,0.6,0.2871,0.1196,0.3838,0.0245,0.89,0.4187
ATRO,2023-05-10,S1,2023-05-11,12.45,False,0.405,small,Industrials,Aerospace & Defense,False,False,True,0.347,,0.7,-0.0564,-0.1333,0.184,-0.0981,0.8712,0.4178
ATRO,2023-08-07,S1+S2b,2023-08-08,14.45,False,0.471,small,Industrials,Aerospace & Defense,False,False,True,0.351,,0.8,-0.0066,-0.1255,0.0502,-0.1488,0.6847,0.227
ATRO,2024-03-05,S2a,2024-03-06,14.76,False,0.489,small,Industrials,Aerospace & Defense,False,False,True,0.235,,0.7,0.0324,-0.0343,0.3243,0.1864,3.1076,2.7559
ATRO,2024-08-05,S2a,2024-08-06,14.69,True,0.522,small,Industrials,Aerospace & Defense,False,True,True,0.136,,0.7,0.0244,-0.1442,0.9212,0.6943,,
ATRO,2024-11-07,S2b,2024-11-08,14.44,False,0.505,small,Industrials,Aerospace & Defense,False,True,True,0.25,,0.6,0.4842,0.5336,1.597,1.4617,,
ATRO,2025-05-07,S2a,2025-05-08,21.43,False,0.921,small,Industrials,Aerospace & Defense,False,True,True,0.113,,1.1,0.7497,0.5555,1.7963,1.4759,,
AUPH,2021-02-24,S2b,2021-02-25,14.58,True,1.848,small,Healthcare,Biotechnology,False,False,False,1724.172,,36.9,0.1276,-0.0543,0.1139,-0.0464,-0.4383,-0.5059
AUPH,2021-08-05,S2b,2021-08-06,14.42,False,1.851,small,Healthcare,Biotechnology,False,False,False,227.276,,32.1,0.2497,0.2321,-0.4196,-0.3673,-0.3239,-0.3738
